class,family,genus,n_species,n_antimalarial,mean,std_err,eff
Magnoliopsida,Malpighiaceae,Galphimia,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Melastomataceae,Mecranium,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Schoepfiaceae,Schoepfia,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Cyperaceae,Hypolytrum,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Liliopsida,Liliaceae,Calochortus,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Liliopsida,Melanthiaceae,Schoenocaulon,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Liliopsida,Orchidaceae,Otoglossum,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Liliopsida,Orchidaceae,Zygostates,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Liliopsida,Poaceae,Bromus,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Apocynaceae,Ibatia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Boraginaceae,Cryptantha,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Boraginaceae,Tiquilia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Cactaceae,Cleistocactus,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Ericaceae,Satyria,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Gesneriaceae,Cremosperma,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Lamiaceae,Cantinoa,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Lamiaceae,Hypenia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Malvaceae,Sphaeralcea,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Melastomataceae,Cambessedesia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Melastomataceae,Macrocentrum,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Menispermaceae,Disciphania,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Onagraceae,Lopezia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Orobanchaceae,Lamourouxia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Rubiaceae,Cordiera,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Rubiaceae,Elaeagia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Rubiaceae,Hillia,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Magnoliopsida,Solanaceae,Calibrachoa,25,0,0.00797376853714882,0.017787847033820362,-0.44827058170604606
Liliopsida,Asparagaceae,Nolina,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Liliopsida,Orchidaceae,Govenia,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Liliopsida,Poaceae,Trichanthecium,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Acanthaceae,Lepidagathis,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Anacardiaceae,Comocladia,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Apiaceae,Tauschia,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Apocynaceae,Blepharodon,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Asteraceae,Acmella,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Asteraceae,Dimerostemma,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Asteraceae,Simsia,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Asteraceae,Solidago,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Ericaceae,Agarista,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Escalloniaceae,Escallonia,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Euphorbiaceae,Leucocroton,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Fabaceae,Dimorphandra,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Fabaceae,Vicia,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Myrtaceae,Calycorectes,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Proteaceae,Panopsis,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Rhamnaceae,Colubrina,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Rubiaceae,Pagamea,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Magnoliopsida,Urticaceae,Phenax,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Pinopsida,Cupressaceae,Juniperus,26,0,0.00797376853714882,0.0174424190635103,-0.4571480886977436
Liliopsida,Orchidaceae,Tolumnia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Liliopsida,Orchidaceae,Zootrophion,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Acanthaceae,Carlowrightia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Annonaceae,Cymbopetalum,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Apocynaceae,Malouetia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Asteraceae,Ichthyothere,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Asteraceae,Montanoa,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Asteraceae,Neomirandea,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Asteraceae,Symphyotrichum,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Cactaceae,Rebutia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Cactaceae,Selenicereus,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Chrysobalanaceae,Hymenopus,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Euphorbiaceae,Sapium,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Fabaceae,Ateleia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Fabaceae,Lathyrus,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Melastomataceae,Triolena,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Plantaginaceae,Angelonia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Rubiaceae,Eumachia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Sapindaceae,Thouinia,27,0,0.00797376853714882,0.017116363788800118,-0.46585645383199653
Magnoliopsida,Acanthaceae,Aphelandra,199,1,0.00797376853714882,0.006304735219919266,-0.46768703302434234
Liliopsida,Cyperaceae,Fimbristylis,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Liliopsida,Orchidaceae,Epistephium,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Liliopsida,Poaceae,Mesosetum,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Liliopsida,Poaceae,Schizachyrium,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Annonaceae,Oxandra,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Apocynaceae,Philibertia,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Apocynaceae,Scyphostelma,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Asteraceae,Sinclairia,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Crassulaceae,Dudleya,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Ericaceae,Lyonia,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Fabaceae,Cynometra,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Gesneriaceae,Glossoloma,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Lamiaceae,Callicarpa,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Malpighiaceae,Peixotoa,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Podostemaceae,Rhyncholacis,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Polygalaceae,Asemeia,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Magnoliopsida,Rubiaceae,Scolosanthus,28,0,0.00797376853714882,0.016807935575266646,-0.4744049917041832
Liliopsida,Araceae,Dracontium,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Liliopsida,Cyperaceae,Lagenocarpus,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Liliopsida,Poaceae,Arthrostylidium,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Acanthaceae,Staurogyne,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Asteraceae,Jungia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Asteraceae,Lychnophora,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Convolvulaceae,Distimake,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Crassulaceae,Villadia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Dichapetalaceae,Dichapetalum,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Fabaceae,Nissolia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Gesneriaceae,Trichodrymonia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Loasaceae,Caiophora,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Primulaceae,Bonellia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Primulaceae,Wallenia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Rosaceae,Polylepis,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Rubiaceae,Declieuxia,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Magnoliopsida,Sapotaceae,Manilkara,29,0,0.00797376853714882,0.016515601351934705,-0.4828021921354223
Cycadopsida,Zamiaceae,Ceratozamia,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Liliopsida,Amaryllidaceae,Allium,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Liliopsida,Araceae,Rhodospatha,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Liliopsida,Poaceae,Ichnanthus,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Acanthaceae,Tetramerium,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Boraginaceae,Bourreria,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Cactaceae,Cylindropuntia,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Cactaceae,Ferocactus,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Lecythidaceae,Lecythis,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Loranthaceae,Cladocolea,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Magnoliopsida,Melastomataceae,Marcetia,30,0,0.00797376853714882,0.016238008449791286,-0.49105581893272815
Liliopsida,Bromeliaceae,Greigia,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Acanthaceae,Odontonema,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Amaranthaceae,Pfaffia,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Apocynaceae,Tassadia,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Asteraceae,Onoseris,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Caryophyllaceae,Paronychia,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Chrysobalanaceae,Leptobalanus,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Fabaceae,Erythrostemon,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Gentianaceae,Lisianthius,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Gentianaceae,Symbolanthus,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Melastomataceae,Bertolonia,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Polygonaceae,Ruprechtia,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Magnoliopsida,Urticaceae,Pourouma,31,0,0.00797376853714882,0.01597395819457689,-0.4991729939456014
Liliopsida,Asparagaceae,Yucca,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Liliopsida,Poaceae,Guadua,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Asteraceae,Gamochaeta,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Campanulaceae,Lysipomia,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Celastraceae,Crossopetalum,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Fabaceae,Muellera,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Gesneriaceae,Nematanthus,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Lamiaceae,Eriope,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Lamiaceae,Hedeoma,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Loasaceae,Mentzelia,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Melastomataceae,Adelobotrys,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Myrtaceae,Mosiera,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Peraceae,Pera,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Rhamnaceae,Sarcomphalus,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Magnoliopsida,Rubiaceae,Machaonia,32,0,0.00797376853714882,0.01572238407540424,-0.5071602690092536
Liliopsida,Orchidaceae,Cycnoches,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Liliopsida,Orchidaceae,Lockhartia,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Liliopsida,Rapateaceae,Stegolepis,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Asteraceae,Anastraphia,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Clusiaceae,Garcinia,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Fabaceae,Piptadenia,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Fabaceae,Prosopis,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Loranthaceae,Dendropemon,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Myrtaceae,Myrceugenia,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Phrymaceae,Erythranthe,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Rosaceae,Potentilla,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Magnoliopsida,Violaceae,Pombalia,33,0,0.00797376853714882,0.015482333580729805,-0.5150236878420851
Liliopsida,Bromeliaceae,Fosterella,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Liliopsida,Cyperaceae,Pleurostachys,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Liliopsida,Orchidaceae,Bletia,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Liliopsida,Orchidaceae,Gomphichis,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Liliopsida,Poaceae,Pariana,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Asteraceae,Critonia,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Asteraceae,Tridax,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Brassicaceae,Cardamine,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Ericaceae,Ceratostema,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Ericaceae,Themistoclesia,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Euphorbiaceae,Ditaxis,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Fabaceae,Adesmia,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Melastomataceae,Calycogonium,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Magnoliopsida,Primulaceae,Stylogyne,34,0,0.00797376853714882,0.015252952995157823,-0.5227688395604548
Liliopsida,Bromeliaceae,Encholirium,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Liliopsida,Orchidaceae,Xylobium,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Asteraceae,Aspilia,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Asteraceae,Dasyphyllum,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Asteraceae,Grindelia,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Combretaceae,Combretum,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Ericaceae,Macleania,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Malvaceae,Wissadula,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Orobanchaceae,Agalinis,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Magnoliopsida,Solanaceae,Lycium,35,0,0.00797376853714882,0.0150334746030933,-0.5304009051578887
Liliopsida,Amaryllidaceae,Nothoscordum,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Liliopsida,Bromeliaceae,Lindmania,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Liliopsida,Marantaceae,Ischnosiphon,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Liliopsida,Orchidaceae,Lycaste,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Liliopsida,Orchidaceae,Pterichis,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Anacardiaceae,Rhus,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Fabaceae,Stylosanthes,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Malvaceae,Gaya,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Malvaceae,Helicteres,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Melastomataceae,Huberia,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Oleaceae,Chionanthus,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
Magnoliopsida,Oxalidaceae,Biophytum,36,0,0.00797376853714882,0.014823205861516968,-0.5379246980472553
